1	CREG2	4
5	CRELD1	11
5	CRELD2	12
36	CREM	16
1	CRH	2
2	CRHBP	7
13	CRHR1	32
5	CRHR2	16
4	CRIM1	19
6	CRIP1	10
8	CRIP2	18
4	CRIP3	6
1	CRIPAK	1
1	CRIPT	5
6	CRISP1	9
1	CRISP2	10
6	CRISP3	8
4	CRISPLD1	16
7	CRISPLD2	17
3	CRK	3
1	CRKL	3
2	CRLF1	9
6	CRLF2	14
3	CRLF3	10
3	CRLS1	8
3	CRMP1	16
3	CRNKL1	15
1	CRNN	3
2	CROCC	37
4	CROT	20
6	CRP	2
6	CRTAC1	17
2	CRTAM	10
2	CRTAP	7
4	CRTC1	16
2	CRTC2	14
4	CRTC3	16
3	CRX	5
2	CRY1	13
2	CRY2	13
3	CRYAA	5
30	CRYAB	12
1	CRYBA1	6
3	CRYBA2	4
1	CRYBA4	6
1	CRYBB1	6
1	CRYBB2	6
2	CRYBB3	6
4	CRYBG3	24
1	CRYGA	3
1	CRYGB	3
1	CRYGC	3
1	CRYGD	3
2	CRYGN	4
2	CRYGS	3
2	CRYL1	9
8	CRYM	12
6	CRYZ	11
14	CRYZL1	20
18	CS	15
11	CSAD	19
6	CSAG1	8
1	CSAG2	2
2	CSDC2	4
12	CSDE1	23
3	CSE1L	25
9	CSF1	11
3	CSF1R	22
1	CSF2	4
26	CSF2RA	34
5	CSF2RB	16
6	CSF3	4
10	CSF3R	19
9	CSGALNACT1	15
2	CSGALNACT2	9
3	CSH1	4
4	CSH2	4
7	CSHL1	3
7	CSK	16
8	CSMD1	73
5	CSMD2	76
5	CSMD3	73
6	CSN1S1	16
1	CSN2	7
1	CSN3	5
9	CSNK1A1	12
1	CSNK1A1L	1
4	CSNK1D	10
10	CSNK1E	20
3	CSNK1G1	12
4	CSNK1G2	16
10	CSNK1G3	14
7	CSNK2A1	18
4	CSNK2A2	12
1	CSNK2A3	1
32	CSNK2B	57
6	CSNK2B-LY6G5B-1181	4
1	CSPG4	10
3	CSPG5	5
4	CSPP1	32
2	CSRNP1	6
5	CSRNP2	7
5	CSRNP3	9
7	CSRP1	9
4	CSRP2	7
4	CSRP2BP	11
2	CSRP3	7
2	CST1	4
2	CST11	3
1	CST2	3
3	CST3	5
1	CST4	3
1	CST5	3
1	CST6	3
2	CST7	4
2	CST8	4
1	CST9	2
1	CST9L	3
2	CSTA	3
1	CSTB	3
4	CSTF1	6
3	CSTF2	16
1	CSTF2T	1
5	CSTF3	21
2	CSTL1	4
2	CT009496.1	8
4	CT45A1	10
3	CT45A2	5
6	CT45A3	10
4	CT45A4	6
4	CT45A5	8
3	CT45A6	5
1	CT476828.1	4
3	CT47A1	5
1	CT47A10	3
1	CT47A11	3
2	CT47A12	4
1	CT47A2	1
1	CT47A3	3
1	CT47A4	3
2	CT47A5	5
1	CT47A6	1
1	CT47A7	3
1	CT47A8	3
1	CT47A9	3
1	CT47B1	3
4	CT62	3
1	CTA-299D3.8	5
5	CTAG1A	7
2	CTAG1B	2
4	CTAG2	4
2	CTAGE1	1
1	CTAGE15	1
1	CTAGE4	1
11	CTAGE5	28
1	CTAGE6	1
1	CTAGE8	1
1	CTAGE9	1
2	CTB-102L5.4	2
1	CTB-129P6.11	3
1	CTB-133G6.1	9
1	CTB-134H23.2	7
1	CTB-167G5.5	4
1	CTB-186H2.3	NA
1	CTB-54O9.9	1
1	CTB-58E17.5	1
2	CTB-60B18.6	NA
1	CTB-78H18.1	2
2	CTB-96E2.2	3
10	CTBP1	14
7	CTBP2	16
1	CTBS	7
1	CTC-236F12.4	5
1	CTC-241N9.1	2
1	CTC-260F20.3	5
1	CTC-273B12.7	3
2	CTC-349C3.1	7
2	CTC-360G5.1	5
1	CTC-360G5.8	13
1	CTC-429P9.4	3
1	CTC-432M15.3	25
1	CTC-435M10.3	1
1	CTC-454I21.3	4
1	CTC-512J12.6	3
1	CTC-534A2.2	1
1	CTC-786C10.1	2
3	CTC1	23
2	CTCF	12
16	CTCFL	14
1	CTD-2014B16.3	4
1	CTD-2021H9.3	3
1	CTD-2049J23.3	4
3	CTD-2054N24.2	5
3	CTD-2116N17.1	6
1	CTD-2117L12.1	4
1	CTD-2132N18.3	6
1	CTD-2140B24.4	4
1	CTD-2144E22.5	1
1	CTD-2162K18.4	2
1	CTD-2192J16.24	4
1	CTD-2203A3.1	4
1	CTD-2207O23.12	NA
1	CTD-2207O23.3	2
1	CTD-2210P24.4	2
1	CTD-2215E18.1	5
2	CTD-2228K2.5	2
1	CTD-2260A17.2	3
1	CTD-2267D19.3	1
1	CTD-2287O16.3	1
1	CTD-2330K9.3	2
4	CTD-2368P22.1	2
2	CTD-2370N5.3	1
1	CTD-2410N18.5	3
1	CTD-2510F5.6	1
1	CTD-2521M24.10	2
1	CTD-2545M3.6	4
2	CTD-2547L24.3	3
5	CTD-2583A14.10	2
2	CTD-2600O9.1	4
2	CTD-2616J11.4	2
2	CTD-2626G11.1	4
1	CTD-3074O7.11	1
5	CTD-3088G3.8	69
1	CTD-3105H18.16	3
1	CTD-3148I10.1	5
2	CTD-3193O13.9	6
1	CTD-3203P2.2	4
1	CTD-3214H19.16	1
8	CTDNEP1	10
4	CTDP1	15
5	CTDSP1	10
5	CTDSP2	9
5	CTDSPL	9
7	CTDSPL2	14
2	CTF1	3
1	CTGF	5
3	CTH	12
4	CTHRC1	6
6	CTIF	16
4	CTLA4	5
27	CTNNA1	30
11	CTNNA2	32
5	CTNNA3	20
5	CTNNAL1	21
10	CTNNB1	21
5	CTNNBIP1	8
5	CTNNBL1	19
37	CTNND1	23
8	CTNND2	24
9	CTNS	13
4	CTPS1	20
4	CTPS2	22
2	CTR9	25
2	CTRB1	7
4	CTRB2	7
2	CTRC	8
3	CTRL	6
6	CTSA	13
25	CTSB	20
5	CTSC	9
4	CTSD	9
8	CTSE	18
3	CTSF	14
1	CTSG	5
2	CTSH	13
2	CTSK	9
3	CTSL	8
2	CTSO	16
2	CTSS	8
2	CTSV	9
3	CTSW	9
1	CTSZ	6
8	CTTN	18
7	CTTNBP2	28
2	CTTNBP2NL	7
1	CTU1	3
6	CTU2	13
1	CTXN1	2
2	CTXN2	3
2	CTXN3	4
3	CU151838.1	14
1	CU151838.2	15
3	CU151839.1	14
2	CU234142.1	11
2	CU457734.1	14
1	CU457734.2	15
3	CU457734.3	14
1	CU459201.1	4
1	CU467002.1	1
1	CU467002.2	16
1	CU467816.1	6
4	CUBN	69
7	CUEDC1	13
1	CUEDC2	9
3	CUL1	24
8	CUL2	24
6	CUL3	18
4	CUL4A	21
4	CUL4B	24
2	CUL5	19
2	CUL7	27
3	CUL9	41
10	CUTA	9
2	CUTC	9
12	CUX1	34
2	CUX2	24
3	CUZD1	10
2	CWC15	15
3	CWC22	21
2	CWC25	11
2	CWC27	15
2	CWF19L1	14
2	CWF19L2	19
2	CWH43	17
4	CX3CL1	3
6	CX3CR1	5
6	CXADR	8
1	CXCL1	4
1	CXCL10	4
2	CXCL11	5
6	CXCL12	6
1	CXCL13	5
2	CXCL14	4
3	CXCL16	4
1	CXCL17	4
1	CXCL2	4
1	CXCL3	4
1	CXCL5	4
2	CXCL6	4
1	CXCL9	4
1	CXCR1	2
7	CXCR2	6
2	CXCR3	2
2	CXCR4	2
1	CXCR5	2
4	CXCR6	3
6	CXXC1	16
1	CXXC11	2
2	CXXC4	3
14	CXXC5	11
1	CXorf21	3
1	CXorf22	16
4	CXorf23	11
1	CXorf24	1
1	CXorf27	1
2	CXorf28	4
4	CXorf30	38
2	CXorf31	8
2	CXorf36	6
5	CXorf38	5
22	CXorf40A	12
12	CXorf40B	14
4	CXorf48	10
3	CXorf56	7
3	CXorf57	14
2	CXorf58	8
2	CXorf61	4
1	CXorf64	2
1	CXorf65	6
1	CXorf66	3
2	CXorf67	2
15	CYB561	12
13	CYB561A3	5
9	CYB561D1	5
4	CYB561D2	2
4	CYB5A	7
5	CYB5B	5
3	CYB5D1	3
4	CYB5D2	5
2	CYB5R1	9
8	CYB5R2	12
7	CYB5R3	11
2	CYB5R4	17
8	CYB5RL	10
6	CYBA	8
3	CYBB	13
4	CYBRD1	6
1	CYC1	7
4	CYCS	4
7	CYFIP1	33
8	CYFIP2	35
4	CYGB	6
8	CYHR1	6
1	CYLC1	5
2	CYLC2	9
13	CYLD	21
8	CYP11A1	12
4	CYP11B1	11
1	CYP11B2	9
1	CYP17A1	8
13	CYP19A1	15
6	CYP1A1	7
1	CYP1A2	7
2	CYP1B1	3
3	CYP20A1	13
17	CYP21A2	62
3	CYP24A1	12
3	CYP26A1	8
5	CYP26B1	7
1	CYP26C1	6
2	CYP27A1	10
3	CYP27B1	9
2	CYP27C1	9
1	CYP2A13	9
1	CYP2A6	9
2	CYP2A7	9
3	CYP2B6	9
2	CYP2C18	9
1	CYP2C19	9
3	CYP2C8	9
1	CYP2C9	9
7	CYP2D6	29
5	CYP2E1	12
2	CYP2F1	11
1	CYP2J2	9
4	CYP2R1	14
5	CYP2S1	9
2	CYP2U1	7
3	CYP2W1	8
1	CYP39A1	12
3	CYP3A4	13
8	CYP3A43	16
4	CYP3A5	14
1	CYP3A7	13
5	CYP46A1	17
5	CYP4A11	12
3	CYP4A22	12
6	CYP4B1	13
4	CYP4F11	12
3	CYP4F12	13
4	CYP4F2	13
2	CYP4F22	14
4	CYP4F3	14
1	CYP4F31P	5
1	CYP4V2	11
2	CYP4X1	13
1	CYP4Z1	12
4	CYP51A1	11
1	CYP7A1	6
1	CYP7B1	6
2	CYP8B1	2
1	CYR61	5
1	CYS1	3
1	CYSLTR1	3
1	CYSLTR2	1
1	CYSTM1	3
10	CYTH1	19
4	CYTH2	10
2	CYTH3	14
5	CYTH4	16
5	CYTIP	15
3	CYTL1	4
3	CYYR1	6
1	CYorf17	4
9	D2HGDH	13
4	DAAM1	26
4	DAAM2	27
9	DAB1	20
7	DAB2	19
6	DAB2IP	18
4	DACH1	12
5	DACH2	13
5	DACT1	6
4	DACT2	7
3	DACT3	5
3	DAD1	3
15	DAG1	9
1	DAGLA	20
6	DAGLB	15
5	DAK	18
7	DALRD3	10
2	DAND5	4
4	DAO	13
2	DAOA	4
2	DAP	4
17	DAP3	16
5	DAPK1	29
4	DAPK2	16
6	DAPK3	10
3	DAPL1	7
2	DAPP1	10
4	DARC	2
6	DARS	18
2	DARS2	17
1	DASS-312M4.10	4
4	DAW1	16
26	DAXX	55
4	DAZ1	28
10	DAZ2	29
5	DAZ3	21
8	DAZ4	29
5	DAZAP1	13
8	DAZAP2	5
3	DAZL	14
1	DBF4	11
3	DBF4B	14
2	DBH	12
7	DBI	7
8	DBN1	17
4	DBNDD1	4
9	DBNDD2	5
9	DBNL	13
4	DBP	4
2	DBR1	8
2	DBT	11
2	DBX1	4
1	DBX2	4
2	DCAF10	7
22	DCAF11	13
3	DCAF12	11
1	DCAF12L1	2
2	DCAF12L2	2
4	DCAF13	11
3	DCAF15	12
2	DCAF16	3
4	DCAF17	15
6	DCAF4	14
1	DCAF4L1	1
1	DCAF4L2	1
6	DCAF5	11
4	DCAF6	21
3	DCAF7	8
15	DCAF8	18
1	DCAF8L1	1
2	DCAF8L2	6
5	DCAKD	7
3	DCBLD1	15
3	DCBLD2	17
7	DCC	36
2	DCD	6
4	DCDC1	41
3	DCDC2	10
1	DCDC2B	9
2	DCDC2C	10
1	DCHS1	21
4	DCHS2	28
4	DCK	10
4	DCLK1	20
3	DCLK2	17
1	DCLK3	5
2	DCLRE1A	10
1	DCLRE1B	3
14	DCLRE1C	17
21	DCN	16
3	DCP1A	11
3	DCP1B	11
4	DCP2	11
1	DCPS	6
4	DCST1	18
2	DCST2	16
2	DCSTAMP	4
2	DCT	10
10	DCTD	10
15	DCTN1	39
9	DCTN2	19
8	DCTN3	4
6	DCTN4	18
5	DCTN5	7
2	DCTN6	7
5	DCTPP1	2
6	DCUN1D1	11
7	DCUN1D2	10
2	DCUN1D3	3
6	DCUN1D4	13
3	DCUN1D5	8
7	DCX	10
7	DCXR	9
1	DDA1	5
5	DDAH1	10
42	DDAH2	49
16	DDB1	27
4	DDB2	10
7	DDC	18
2	DDC8	5
4	DDHD1	15
12	DDHD2	20
1	DDI1	1
1	DDI2	10
5	DDIT3	2
1	DDIT4	3
3	DDIT4L	3
1	DDN	2
2	DDO	5
4	DDOST	11
123	DDR1	146
6	DDR2	21
2	DDRGK1	9
6	DDT	6
1	DDTL	3
3	DDX1	27
2	DDX10	18
11	DDX11	30
4	DDX17	12
2	DDX18	14
4	DDX19A	12
8	DDX19B	15
3	DDX20	6
1	DDX21	15
4	DDX23	18
3	DDX24	9
4	DDX25	13
2	DDX26B	34
1	DDX27	18
1	DDX28	1
5	DDX31	23
9	DDX39A	16
142	DDX39B	119
4	DDX3X	18
4	DDX3Y	19
10	DDX4	25
2	DDX41	17
6	DDX42	19
2	DDX43	14
2	DDX46	23
3	DDX47	12
2	DDX49	14
25	DDX5	29
1	DDX50	15
1	DDX51	15
2	DDX52	16
1	DDX53	1
4	DDX54	21
3	DDX55	14
3	DDX56	14
5	DDX58	20
9	DDX59	13
3	DDX6	15
3	DDX60	38
8	DDX60L	41
2	DEAF1	13
1	DEC1	8
5	DECR1	14
3	DECR2	10
7	DEDD	6
5	DEDD2	7
3	DEF6	12
17	DEF8	15
2	DEFA1	3
2	DEFA1B	4
1	DEFA3	2
1	DEFA4	3
1	DEFA5	2
1	DEFA6	2
1	DEFB1	2
1	DEFB103A	2
1	DEFB103B	2
1	DEFB104A	2
1	DEFB104B	2
1	DEFB105A	3
1	DEFB105B	3
1	DEFB106A	2
1	DEFB106B	2
1	DEFB107A	2
1	DEFB107B	2
1	DEFB108B	2
2	DEFB110	3
1	DEFB112	2
1	DEFB113	2
1	DEFB114	2
1	DEFB115	2
1	DEFB116	2
1	DEFB118	2
3	DEFB119	4
1	DEFB121	2
1	DEFB123	2
1	DEFB124	2
1	DEFB125	2
1	DEFB126	2
1	DEFB127	2
1	DEFB128	2
1	DEFB129	2
2	DEFB130	4
1	DEFB131	2
1	DEFB132	2
1	DEFB133	2
2	DEFB134	2
1	DEFB135	2
1	DEFB136	2
1	DEFB4A	2
1	DEFB4B	2
3	DEGS1	4
2	DEGS2	3
5	DEK	11
6	DENND1A	25
5	DENND1B	25
5	DENND1C	23
9	DENND2A	22
3	DENND2C	21
2	DENND2D	13
12	DENND3	26
4	DENND4A	34
3	DENND4B	29
6	DENND4C	33
7	DENND5A	24
5	DENND5B	24
3	DENND6A	20
2	DENND6B	21
2	DENR	8
3	DEPDC1	12
3	DEPDC1B	12
5	DEPDC4	7
14	DEPDC5	46
2	DEPDC7	10
2	DEPTOR	9
6	DERA	13
5	DERL1	9
5	DERL2	8
4	DERL3	4
1	DES	9
1	DESI1	6
3	DESI2	6
4	DET1	6
1	DEXI	1
2	DFFA	6
4	DFFB	10
9	DFNA5	15
4	DFNB31	13
3	DFNB59	7
4	DGAT1	33
6	DGAT2	11
1	DGAT2L6	7
1	DGCR14	10
3	DGCR2	11
3	DGCR6	6
2	DGCR6L	5
4	DGCR8	15
16	DGKA	30
8	DGKB	29
4	DGKD	31
4	DGKE	11
5	DGKG	25
6	DGKH	33
4	DGKI	36
1	DGKK	28
4	DGKQ	24
13	DGKZ	36
3	DGUOK	8
4	DHCR24	10
11	DHCR7	11
16	DHDDS	11
3	DHDH	7
4	DHFR	6
3	DHFRL1	3
1	DHH	3
4	DHODH	10
8	DHPS	11
2	DHRS1	10
5	DHRS11	14
3	DHRS12	10
3	DHRS13	4
5	DHRS2	9
2	DHRS3	7
12	DHRS4	8
1	DHRS4-AS1	1
11	DHRS4L2	10
7	DHRS7	9
5	DHRS7B	9
3	DHRS7C	6
9	DHRS9	12
6	DHRSX	12
4	DHTKD1	17
1	DHX15	14
25	DHX16	153
2	DHX29	27
4	DHX30	25
4	DHX32	10
3	DHX33	11
1	DHX34	17
4	DHX35	22
6	DHX36	27
3	DHX37	26
7	DHX38	25
6	DHX40	21
4	DHX57	25
7	DHX58	29
5	DHX8	26
1	DHX9	28
12	DIABLO	7
10	DIAPH1	31
5	DIAPH2	29
6	DIAPH3	28
9	DICER1	33
9	DIDO1	17
2	DIEXF	10
2	DIMT1	13
7	DIO1	5
9	DIO2	11
2	DIO3	1
7	DIP2A	39
1	DIP2B	38
6	DIP2C	43
3	DIRAS1	3
1	DIRAS2	2
2	DIRAS3	4
1	DIRC1	2
1	DIRC2	9
1	DIRC3	5
3	DIS3	21
7	DIS3L	20
10	DIS3L2	24
10	DISC1	16
2	DISP1	10
2	DISP2	8
10	DIXDC1	48
6	DKC1	30
1	DKFZP434A062	1
1	DKFZP434E1119	1
1	DKFZP434H0512	1
1	DKFZP434O1614	1
1	DKFZP547L112	1
1	DKFZP667F0711	1
4	DKFZP761J1410	10
1	DKFZP779J2370	NA
1	DKFZP779L1853	1
1	DKK1	4
3	DKK2	7
7	DKK3	9
1	DKK4	4
6	DKKL1	7
7	DLAT	28
8	DLC1	23
4	DLD	14
3	DLEC1	37
1	DLEU1	2
2	DLEU2L	2
2	DLEU7	3
18	DLG1	32
23	DLG2	41
4	DLG3	24
8	DLG4	25
3	DLG5	31
12	DLGAP1	17
2	DLGAP2	12
2	DLGAP3	12
5	DLGAP4	15
4	DLGAP5	21
4	DLK1	7
5	DLK2	6
1	DLL1	11
3	DLL3	8
1	DLL4	11
3	DLST	15
4	DLX1	4
2	DLX2	2
2	DLX3	3
3	DLX4	4
2	DLX5	3
3	DLX6	3
8	DMAP1	11
7	DMBT1	56
2	DMBX1	4
4	DMC1	14
18	DMD	84
4	DMGDH	17
28	DMKN	23
2	DMP1	6
9	DMPK	12
2	DMRT1	6
6	DMRT2	4
2	DMRT3	2
1	DMRTA1	2
2	DMRTA2	3
1	DMRTB1	4
5	DMRTC1	14
12	DMRTC1B	18
10	DMRTC2	20
23	DMTF1	22
17	DMTN	23
6	DMWD	5
3	DMXL1	45
5	DMXL2	44
5	DNA2	21
4	DNAAF1	13
2	DNAAF2	3
8	DNAAF3	13
2	DNAH1	78
2	DNAH10	73
1	DNAH10OS	2
4	DNAH11	83
7	DNAH12	61
13	DNAH14	92
2	DNAH17	74
1	DNAH17-AS1	1
5	DNAH2	88
2	DNAH3	62
1	DNAH5	79
4	DNAH6	77
5	DNAH7	68
6	DNAH8	94
7	DNAH9	70
4	DNAI1	21
5	DNAI2	14
2	DNAJA1	9
2	DNAJA2	8
4	DNAJA3	12
5	DNAJA4	10
10	DNAJB1	8
4	DNAJB11	11
5	DNAJB12	9
4	DNAJB13	9
1	DNAJB14	8
7	DNAJB2	8
2	DNAJB4	4
8	DNAJB5	4
10	DNAJB6	14
1	DNAJB7	1
2	DNAJB8	2
1	DNAJB9	2
3	DNAJC1	12
2	DNAJC10	25
7	DNAJC11	17
3	DNAJC12	6
1	DNAJC13	56
5	DNAJC14	7
1	DNAJC15	6
3	DNAJC16	15
1	DNAJC17	10
6	DNAJC18	13
4	DNAJC19	7
5	DNAJC2	15
3	DNAJC21	13
2	DNAJC22	4
2	DNAJC24	6
2	DNAJC25	5
1	DNAJC25-GNG10	NA
2	DNAJC27	8
6	DNAJC28	4
2	DNAJC3	12
2	DNAJC30	2
4	DNAJC4	6
2	DNAJC5	6
2	DNAJC5B	6
5	DNAJC5G	7
4	DNAJC6	22
14	DNAJC7	30
2	DNAJC8	11
1	DNAJC9	2
9	DNAL1	11
2	DNAL4	3
2	DNALI1	6
6	DNASE1	10
22	DNASE1L1	10
5	DNASE1L2	6
7	DNASE1L3	9
3	DNASE2	6
2	DNASE2B	6
1	DND1	1
1	DNER	13
6	DNHD1	41
2	DNLZ	2
5	DNM1	25
11	DNM1L	21
10	DNM2	25
7	DNM3	25
5	DNMBP	20
9	DNMT1	46
5	DNMT3A	26
8	DNMT3B	24
4	DNMT3L	13
10	DNPEP	20
3	DNPH1	3
2	DNTT	11
5	DNTTIP1	14
2	DNTTIP2	7
9	DOC2A	13
3	DOC2B	18
1	DOCK1	52
4	DOCK10	58
2	DOCK11	53
4	DOCK2	54
1	DOCK3	53
8	DOCK4	55
4	DOCK5	53
7	DOCK6	50
4	DOCK7	51
7	DOCK8	50
11	DOCK9	61
4	DOHH	5
3	DOK1	6
4	DOK2	5
10	DOK3	10
15	DOK4	11
2	DOK5	8
2	DOK6	8
3	DOK7	10
1	DOLK	1
3	DOLPP1	8
6	DONSON	11
5	DOPEY1	39
2	DOPEY2	38
5	DOT1L	31
3	DPAGT1	9
5	DPCD	8
9	DPCR1	14
5	DPEP1	13
7	DPEP2	12
1	DPEP3	10
9	DPF1	17
4	DPF2	12
3	DPF3	13
6	DPH1	11
4	DPH2	6
2	DPH3	3
4	DPH5	8
4	DPH6	10
1	DPH7	9
5	DPM1	10
2	DPM2	4
3	DPM3	2
7	DPP10	33
11	DPP3	18
1	DPP4	26
5	DPP6	29
4	DPP7	14
13	DPP8	21
14	DPP9	27
1	DPPA2	9
1	DPPA3	4
2	DPPA4	8
1	DPPA5	3
1	DPRX	3
1	DPT	4
3	DPY19L1	22
5	DPY19L2	25
5	DPY19L3	20
6	DPY19L4	20
2	DPY30	5
3	DPYD	25
3	DPYS	10
4	DPYSL2	17
5	DPYSL3	16
3	DPYSL4	14
5	DPYSL5	17
2	DQ-A1	5
3	DQX1	12
2	DR1	3
3	DRAM1	8
2	DRAM2	9
5	DRAP1	7
1	DRAXIN	7
2	DRB4	12
3	DRC1	19
1	DRD1	2
8	DRD2	11
4	DRD3	9
1	DRD4	4
1	DRD5	1
1	DRG1	9
5	DRG2	14
2	DRGX	7
7	DROSHA	37
4	DRP2	24
2	DSC1	17
2	DSC2	17
3	DSC3	17
2	DSCAM	33
3	DSCAML1	34
1	DSCC1	9
6	DSCR3	8
2	DSCR4	5
2	DSCR8	4
6	DSE	11
2	DSEL	4
2	DSG1	16
2	DSG2	15
1	DSG3	16
2	DSG4	16
8	DSN1	11
2	DSP	24
2	DSPP	5
18	DST	111
2	DSTN	5
3	DSTYK	13
1	DTD1	6
2	DTD2	2
3	DTHD1	10
2	DTL	15
31	DTNA	39
11	DTNB	25
6	DTNBP1	13
8	DTWD1	9
3	DTWD2	7
1	DTX1	9
15	DTX2	16
9	DTX3	3
2	DTX3L	4
2	DTX4	10
3	DTYMK	7
4	DUOX1	34
2	DUOX2	34
12	DUOXA1	10
1	DUOXA2	4
1	DUPD1	3
9	DUS1L	13
13	DUS2	19
4	DUS3L	11
2	DUS4L	7
1	DUSP1	4
3	DUSP10	5
4	DUSP11	11
1	DUSP12	6
10	DUSP13	9
3	DUSP14	4
8	DUSP15	12
4	DUSP16	9
6	DUSP18	4
2	DUSP19	4
1	DUSP2	4
1	DUSP21	1
9	DUSP22	8
3	DUSP23	3
3	DUSP26	4
3	DUSP27	7
2	DUSP28	2
4	DUSP3	5
2	DUSP4	6
1	DUSP5	4
4	DUSP6	3
3	DUSP7	3
2	DUSP8	7
4	DUSP9	10
8	DUT	6
6	DUX4	4
5	DUX4L2	4
4	DUX4L3	3
4	DUX4L4	3
4	DUX4L5	3
4	DUX4L6	3
7	DUX4L7	4
1	DUXA	6
2	DVL1	14
5	DVL2	16
3	DVL3	16
19	DXO	36
5	DYDC1	6
6	DYDC2	8
10	DYM	23
2	DYNAP	4
2	DYNC1H1	78
9	DYNC1I1	21
22	DYNC1I2	24
4	DYNC1LI1	15
7	DYNC1LI2	13
4	DYNC2H1	90
6	DYNC2LI1	13
10	DYNLL1	7
1	DYNLL2	3
4	DYNLRB1	5
3	DYNLRB2	5
3	DYNLT1	3
3	DYNLT3	7
9	DYRK1A	15
7	DYRK1B	12
5	DYRK2	5
8	DYRK3	8
6	DYRK4	16
11	DYSF	58
1	DYTN	12
5	DYX1C1	11
4	DZANK1	25
4	DZIP1	22
5	DZIP1L	19
5	DZIP3	36
1	E2F1	7
1	E2F2	7
2	E2F3	8
2	E2F4	10
7	E2F5	10
5	E2F6	9
5	E2F7	13
3	E2F8	14
4	E4F1	14
2	EAF1	6
2	EAF2	7
2	EAPP	6
4	EARS2	8
6	EBAG9	10
3	EBF1	16
3	EBF2	18
3	EBF3	17
4	EBF4	18
1	EBI3	5
1	EBLN1	1
1	EBLN2	1
2	EBNA1BP2	9
6	EBP	12
6	EBPL	6
6	ECD	16
8	ECE1	23
6	ECE2	22
3	ECEL1	18
7	ECH1	7
15	ECHDC1	12
5	ECHDC2	13
3	ECHDC3	5
1	ECHS1	8
4	ECI1	7
6	ECI2	8
3	ECM1	10
4	ECM2	12
2	ECSCR	6
10	ECSIT	9
14	ECT2	28
4	ECT2L	23
7	EDA	12
6	EDA2R	9
3	EDAR	12
3	EDARADD	10
15	EDC3	12
4	EDC4	29
1	EDDM3A	2
1	EDDM3B	2
2	EDEM1	12
5	EDEM2	17
2	EDEM3	21
3	EDF1	4
2	EDIL3	11
1	EDN1	5
1	EDN2	5
5	EDN3	5
5	EDNRA	8
3	EDNRB	8
2	EEA1	29
6	EED	12
5	EEF1A1	9
2	EEF1A2	8
4	EEF1B2	5
46	EEF1D	15
6	EEF1E1	8
2	EEF1G	11
2	EEF2	15
1	EEF2K	18
2	EEFSEC	6
3	EEPD1	8
5	EFCAB1	8
4	EFCAB10	5
6	EFCAB11	10
3	EFCAB12	9
7	EFCAB13	28
2	EFCAB14	11
7	EFCAB2	9
4	EFCAB3	13
7	EFCAB4A	12
4	EFCAB4B	21
9	EFCAB5	27
4	EFCAB6	32
1	EFCAB7	14
3	EFCAB8	23
1	EFCAB9	4
2	EFCC1	8
11	EFEMP1	12
7	EFEMP2	12
4	EFHB	15
3	EFHC1	13
1	EFHC2	15
5	EFHD1	7
2	EFHD2	5
2	EFNA1	5
1	EFNA2	4
4	EFNA3	5
3	EFNA4	4
2	EFNA5	5
1	EFNB1	5
1	EFNB2	5
1	EFNB3	5
5	EFR3A	25
5	EFR3B	25
3	EFS	6
5	EFTUD1	21
7	EFTUD2	29
3	EGF	24
2	EGFL6	12
5	EGFL7	13
23	EGFL8	55
8	EGFLAM	24
8	EGFR	33
1	EGLN1	5
14	EGLN2	7
4	EGLN3	9
1	EGR1	2
3	EGR2	4
3	EGR3	3
2	EGR4	2
13	EHBP1	27
4	EHBP1L1	17
7	EHD1	10
2	EHD2	6
2	EHD3	6
1	EHD4	6
10	EHF	14
3	EHHADH	7
3	EHMT1	29
40	EHMT2	194
7	EI24	14
2	EID1	NA
1	EID2	1
1	EID2B	1
1	EID3	1
3	EIF1	4
9	EIF1AD	6
2	EIF1AX	7
2	EIF1AY	7
1	EIF1B	4
7	EIF2A	14
4	EIF2AK1	17
5	EIF2AK2	16
3	EIF2AK3	19
6	EIF2AK4	40
4	EIF2B1	7
2	EIF2B2	9
4	EIF2B3	13
4	EIF2B4	12
3	EIF2B5	17
6	EIF2D	30
4	EIF2S1	8
1	EIF2S2	9
2	EIF2S3	12
2	EIF2S3L	2
2	EIF3A	23
4	EIF3B	20
8	EIF3C	23
3	EIF3CL	21
7	EIF3D	16
7	EIF3E	15
5	EIF3F	10
5	EIF3G	10
6	EIF3H	13
2	EIF3I	10
4	EIF3J	8
9	EIF3K	10
6	EIF3L	14
5	EIF3M	12
15	EIF4A1	13
6	EIF4A2	11
2	EIF4A3	12
6	EIF4B	15
5	EIF4E	10
4	EIF4E1B	10
9	EIF4E2	10
8	EIF4E3	10
1	EIF4EBP1	3
1	EIF4EBP2	3
1	EIF4EBP3	1
9	EIF4ENIF1	23
27	EIF4G1	34
14	EIF4G2	24
12	EIF4G3	43
4	EIF4H	14
10	EIF5	12
9	EIF5A	7
4	EIF5A2	5
1	EIF5AL1	1
1	EIF5B	24
4	EIF6	6
3	ELAC1	4
11	ELAC2	25
2	ELANE	6
5	ELAVL1	8
7	ELAVL2	12
3	ELAVL3	7
7	ELAVL4	11
3	ELF1	10
8	ELF2	11
4	ELF3	8
